,OverallQual,YearBuilt,YearRemodAdd,Foundation,BsmtQual,BsmtExposure,BsmtFinSF1,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
748,6.666666666666666,8.985507246376812,7.666666666666667,4.0,5.0,7.5,4.20018281535649,5.364940736119776,0.0,4.789219073946096,0.0,4.208928029152748,6.666666666666666,6.666666666666666,5.0,3.333333333333333,8.0,1.6666666666666665,8.45360824742268,0.0,5.0,3.79136690647482,3.2608695652173916,1.023765996343693,3.8213862057278423
779,5.555555555555555,7.608695652173914,4.5,2.0,5.0,2.5,4.456124314442413,3.0411728009981287,10.0,2.3151347615756737,0.0,2.034618888551473,3.333333333333333,10.0,2.0,0.0,10.0,1.6666666666666665,6.494845360824742,6.666666666666666,5.0,3.6258992805755397,0.0,0.0,1.6963226571767498
363,5.555555555555555,7.246376811594203,9.5,2.0,7.5,7.5,0.740402193784278,1.5065502183406112,5.0,0.5148583275742916,2.7722772277227725,1.9829942301852412,3.333333333333333,6.666666666666666,3.0,0.0,10.0,8.333333333333334,5.979381443298969,6.666666666666666,2.5,1.8992805755395683,3.3967391304347827,0.0,1.4082358922216573
948,6.666666666666666,9.420289855072463,8.666666666666668,4.0,5.0,10.0,0.0,2.919525888958203,0.0,2.0801658604008293,4.62046204620462,4.378985727300334,6.666666666666666,6.666666666666666,5.0,3.333333333333333,8.0,1.6666666666666665,9.072164948453608,3.333333333333333,5.0,3.410071942446043,1.9565217391304348,1.7550274223034734,2.670733773936621
189,7.777777777777778,9.347826086956522,8.666666666666668,4.0,0.0,0.0,5.269652650822669,4.968808484092327,0.0,4.350380096751901,0.0,3.823261463710902,3.333333333333333,0.0,3.0,3.333333333333333,4.0,1.6666666666666665,8.969072164948454,0.0,5.0,4.9064748201438855,0.0,2.1937842778793417,4.255210981189629
865,4.444444444444445,7.101449275362319,3.333333333333333,2.0,7.5,7.5,3.7842778793418645,3.1253898939488463,10.0,2.30822391154112,0.0,2.0285453993319162,3.333333333333333,10.0,3.0,0.0,10.0,8.333333333333334,6.082474226804123,6.666666666666666,5.0,6.489208633093525,0.0,0.0,1.925097441111676
577,4.444444444444445,6.811594202898551,2.6666666666666665,2.0,7.5,0.0,1.4990859232175502,3.6306924516531502,0.0,3.4070490670352456,0.0,2.9942301852414213,3.333333333333333,10.0,4.0,6.666666666666666,2.0,1.6666666666666665,5.360824742268041,3.333333333333333,5.0,4.057553956834533,2.1739130434782608,1.2431444241316272,2.1962379257752924
998,2.2222222222222223,3.6231884057971016,0.0,0.0,7.5,7.5,0.0,3.1409856519026826,2.5,2.5673807878369037,0.0,2.25630124506529,3.333333333333333,10.0,4.0,3.333333333333333,4.0,8.333333333333334,1.0309278350515463,6.666666666666666,2.5,1.5107913669064748,0.0,1.8281535648994516,0.9506863243518048
222,5.555555555555555,7.463768115942029,4.166666666666667,2.0,5.0,7.5,2.513711151736746,2.223955084217093,10.0,1.6482377332411888,4.075907590759076,3.698754934709991,6.666666666666666,10.0,4.0,3.333333333333333,8.0,1.6666666666666665,6.288659793814433,3.333333333333333,5.0,3.1223021582733814,2.8396739130434785,3.802559414990859,2.457210642264023
1156,4.444444444444445,6.739130434782608,8.166666666666666,4.0,7.5,2.5,2.893053016453382,3.8022457891453527,5.0,3.2170006910850035,0.0,2.8272092317036135,6.666666666666666,6.666666666666666,4.0,3.333333333333333,4.0,1.6666666666666665,5.257731958762887,3.333333333333333,5.0,3.6115107913669062,0.0,1.6819012797074953,2.457210642264023
462,4.444444444444445,6.739130434782608,2.5,2.0,7.5,7.5,2.5274223034734917,2.6949469744229573,5.0,1.8313752591568764,0.0,1.6094746431825082,3.333333333333333,10.0,3.0,3.333333333333333,6.0,8.333333333333334,5.257731958762887,6.666666666666666,2.5,2.5899280575539567,0.0,0.0,0.46573462125063547
7,6.666666666666666,7.3188405797101455,3.8333333333333335,2.0,5.0,5.0,3.9259597806215725,3.4529008109794135,0.0,2.671043538355218,5.407040704070408,5.332523534770726,6.666666666666666,10.0,5.0,6.666666666666666,8.0,1.6666666666666665,6.082474226804123,3.333333333333333,5.0,3.4820143884892083,3.192934782608696,3.7294332723948815,2.797830876122691
498,4.444444444444445,6.884057971014492,9.0,4.0,7.5,7.5,2.056672760511883,2.6949469744229573,0.0,1.9523151347615757,0.0,1.7157607045247494,3.333333333333333,6.666666666666666,3.0,0.0,10.0,1.6666666666666665,5.463917525773195,0.0,2.5,2.0719424460431655,0.8695652173913043,0.0,1.6115912557193695
154,5.555555555555555,3.695652173913043,0.0,0.0,7.5,7.5,0.0,3.742981908920773,10.0,2.99239806496199,0.0,2.6298208320680234,3.333333333333333,10.0,5.0,0.0,10.0,8.333333333333334,1.134020618556701,6.666666666666666,2.5,2.2446043165467624,0.0,0.0,1.5268598542619896
507,5.555555555555555,9.927536231884059,9.833333333333332,4.0,5.0,7.5,0.12340036563071298,3.7991266375545854,0.0,3.0545957152729786,0.0,2.6844822350440327,6.666666666666666,6.666666666666666,2.0,0.0,10.0,1.6666666666666665,9.79381443298969,0.0,5.0,4.863309352517986,0.0,1.8647166361974408,2.938485002541942
467,4.444444444444445,5.072463768115942,7.5,2.0,7.5,7.5,1.7641681901279707,2.2707423580786026,0.0,1.9143054595715272,4.158415841584159,3.978135438809596,3.333333333333333,6.666666666666666,5.0,6.666666666666666,4.0,1.6666666666666665,3.0927835051546393,6.666666666666666,2.5,2.2446043165467624,2.282608695652174,0.0,1.891204880528724
158,6.666666666666666,9.565217391304348,9.166666666666666,4.0,5.0,7.5,1.0146252285191957,3.0910792264504057,0.0,2.270214236351071,5.258525852585258,4.898269055572426,6.666666666666666,6.666666666666666,6.0,3.333333333333333,4.0,1.6666666666666665,9.278350515463918,3.333333333333333,5.0,4.877697841726619,0.0,2.4862888482632544,3.7281816641247243
57,6.666666666666666,9.565217391304348,9.0,4.0,5.0,7.5,0.0,2.682470368059888,0.0,1.8175535590877678,4.730473047304731,4.208928029152748,6.666666666666666,6.666666666666666,5.0,0.0,10.0,1.6666666666666665,9.278350515463918,3.333333333333333,5.0,4.064748201438849,0.0,1.2797074954296161,2.7385188951025254
1270,6.666666666666666,7.753623188405797,4.833333333333333,4.0,5.0,2.5,5.749542961608776,4.154709918902059,10.0,3.4485141672425708,1.056105610561056,3.613726085636198,0.0,6.666666666666666,2.0,3.333333333333333,8.0,1.6666666666666665,6.701030927835051,0.0,5.0,4.215827338129497,3.641304347826087,0.0,3.814607693611252
929,6.666666666666666,9.057971014492754,7.833333333333333,4.0,5.0,7.5,0.0,3.006862133499688,5.0,2.2771250863856256,6.837183718371838,5.77588824779836,6.666666666666666,6.666666666666666,6.0,3.333333333333333,8.0,5.0,8.556701030927835,0.0,5.0,4.618705035971223,0.0,0.0,3.1706490425351634
916,1.1111111111111112,5.579710144927537,0.0,2.0,7.5,0.0,0.22851919561243145,1.4971927635683093,10.0,0.5044920525224603,0.0,0.44336471302763436,0.0,10.0,2.0,0.0,10.0,8.333333333333334,4.536082474226804,6.666666666666666,2.5,2.2158273381294964,0.0,0.0,0.006964921199796645
308,3.333333333333333,4.9275362318840585,0.0,2.0,7.5,7.5,1.1974405850091407,2.685589519650655,0.0,1.821008984105045,0.0,1.6003644093531735,3.333333333333333,10.0,2.0,0.0,10.0,8.333333333333334,4.845360824742268,6.666666666666666,5.0,3.877697841726619,2.1467391304347827,0.0,0.8066429418742587
9,4.444444444444445,4.855072463768116,0.0,0.0,7.5,7.5,3.889396709323583,3.0910792264504057,0.0,2.5673807878369037,0.0,2.25630124506529,3.333333333333333,10.0,3.0,6.666666666666666,8.0,1.6666666666666665,2.783505154639175,3.333333333333333,2.5,1.474820143884892,0.0,0.07312614259597806,1.4082358922216573
1215,4.444444444444445,6.811594202898551,2.6666666666666665,2.0,7.5,7.5,0.8226691042047531,2.7885215221459765,10.0,1.93503800967519,0.0,1.7005769814758578,3.333333333333333,10.0,3.0,0.0,10.0,8.333333333333334,5.360824742268041,3.333333333333333,2.5,2.7625899280575537,0.0,0.0,1.5268598542619896
425,6.666666666666666,5.362318840579711,7.0,2.0,7.5,7.5,0.0,2.03056768558952,5.0,1.2888735314443678,3.751375137513752,3.203765563316125,3.333333333333333,10.0,4.0,6.666666666666666,4.0,8.333333333333334,3.4020618556701034,6.666666666666666,2.5,1.7266187050359714,0.0,0.0,1.6963226571767498
917,3.333333333333333,6.086956521739131,1.0,2.0,7.5,7.5,4.8400365630712985,3.537117903930131,0.0,3.092605390463027,0.0,2.7178864257515944,3.333333333333333,10.0,4.0,0.0,10.0,1.6666666666666665,4.3298969072164954,3.333333333333333,2.5,2.043165467625899,0.0,0.0,1.6963226571767498
581,7.777777777777778,9.855072463768117,9.833333333333332,4.0,0.0,7.5,0.0,6.36930754834685,0.0,5.90186592950933,0.0,5.186759793501366,6.666666666666666,0.0,6.0,3.333333333333333,4.0,1.6666666666666665,9.79381443298969,3.333333333333333,7.5,10.0,0.0,1.6453382084095063,3.7009489916963227
1272,4.444444444444445,6.739130434782608,2.5,2.0,7.5,7.5,2.5594149908592323,2.9164067373674363,10.0,2.076710435383552,0.0,1.825083510476769,3.333333333333333,10.0,3.0,0.0,10.0,1.6666666666666665,5.257731958762887,6.666666666666666,2.5,2.0719424460431655,2.4456521739130435,0.0,1.7302152177597017
39,3.333333333333333,6.0144927536231885,0.8333333333333333,4.0,10.0,10.0,0.0,0.0,10.0,2.8265376641326885,0.0,2.484057090798664,6.666666666666666,3.333333333333333,4.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.7981698017285206
236,6.666666666666666,9.565217391304348,9.0,4.0,5.0,0.0,0.10968921389396709,4.410480349344978,0.0,3.7318590186592955,0.0,3.279684178560583,6.666666666666666,6.666666666666666,4.0,0.0,10.0,1.6666666666666665,9.278350515463918,3.333333333333333,5.0,3.553956834532374,1.7934782608695652,1.9195612431444242,2.5521098118962886
58,10.0,9.710144927536232,9.333333333333334,4.0,0.0,2.5,0.0,4.398003742981909,0.0,3.7733241188666207,8.355335533553355,7.928940176131187,10.0,6.666666666666666,8.0,3.333333333333333,4.0,5.0,9.484536082474227,0.0,7.5,4.611510791366906,2.608695652173913,0.0,6.844263684121335
699,6.666666666666666,9.565217391304348,9.0,4.0,5.0,5.0,0.07312614259597806,4.33873986275733,0.0,3.6523842432619213,0.0,3.2098390525356817,6.666666666666666,6.666666666666666,3.0,0.0,10.0,1.6666666666666665,9.278350515463918,3.333333333333333,5.0,3.81294964028777,2.119565217391304,2.8884826325411335,2.730045754956787
689,5.555555555555555,9.63768115942029,9.333333333333334,4.0,5.0,0.0,0.09140767824497258,4.248284466625078,0.0,3.552176917760885,0.0,3.1217734588521107,6.666666666666666,6.666666666666666,4.0,3.333333333333333,4.0,1.6666666666666665,9.381443298969073,3.333333333333333,5.0,3.3093525179856114,2.608695652173913,0.5118829981718465,2.708015590577868
606,4.444444444444445,8.985507246376812,7.666666666666667,4.0,5.0,7.5,3.3455210237659965,3.2439176543980035,5.0,2.4395300621976506,0.0,2.1439416945034924,3.333333333333333,6.666666666666666,4.0,0.0,10.0,8.333333333333334,8.8659793814433,6.666666666666666,5.0,4.143884892086331,2.282608695652174,0.0,1.984409422131842
1232,3.333333333333333,6.521739130434783,2.0,6.0,10.0,10.0,0.0,0.0,10.0,3.0753282653766414,0.0,2.7027027027027026,6.666666666666666,10.0,4.0,0.0,10.0,6.666666666666666,4.948453608247423,6.666666666666666,5.0,3.323741007194245,0.0,0.0,1.1337061514997457
340,7.777777777777778,9.420289855072463,8.666666666666668,4.0,5.0,7.5,0.0,3.0162195882719898,0.0,2.2771250863856256,5.033003300330034,4.779836015791072,6.666666666666666,6.666666666666666,7.0,0.0,10.0,1.6666666666666665,9.072164948453608,0.0,5.0,3.100719424460432,1.8342391304347827,0.0,2.8469750889679717
200,3.333333333333333,9.492753623188406,9.0,4.0,5.0,7.5,0.0,3.496568933250156,0.0,2.7194194885970973,0.0,2.389918007895536,6.666666666666666,10.0,3.0,0.0,10.0,1.6666666666666665,9.175257731958762,3.333333333333333,5.0,3.1654676258992804,1.7934782608695652,1.170018281535649,1.7810540586341297
1204,4.444444444444445,7.463768115942029,4.166666666666667,2.0,5.0,7.5,3.6014625228519197,3.2938240798502805,0.0,2.5570145127850723,0.0,2.247191011235955,3.333333333333333,10.0,4.0,0.0,10.0,1.6666666666666665,6.288659793814433,3.333333333333333,5.0,3.5611510791366907,0.0,1.6087751371115175,2.009828842569056
740,4.444444444444445,2.753623188405797,8.666666666666668,0.0,2.5,7.5,0.0,0.8234560199625701,0.0,1.4996544574982722,3.6523652365236527,3.334345581536593,6.666666666666666,10.0,5.0,0.0,10.0,8.333333333333334,0.30927835051546393,6.666666666666666,5.0,2.5899280575539567,3.6684782608695654,0.0,1.6454838163023218
692,6.666666666666666,8.478260869565217,6.666666666666666,4.0,5.0,2.5,4.410420475319927,3.7741734248284464,0.0,3.1237042156185213,7.0462046204620465,6.635286972365623,6.666666666666666,6.666666666666666,7.0,6.666666666666666,4.0,1.6666666666666665,7.731958762886598,3.333333333333333,5.0,4.517985611510792,4.3478260869565215,0.4936014625228519,5.085578715471954
559,6.666666666666666,9.492753623188406,9.0,4.0,5.0,2.5,0.0,4.285714285714286,0.0,4.225984796129924,0.0,3.713938657758882,6.666666666666666,6.666666666666666,5.0,3.333333333333333,8.0,1.6666666666666665,9.175257731958762,0.0,5.0,3.0215827338129495,1.9429347826086958,0.3656307129798903,3.3740044060328755
1371,5.555555555555555,6.0144927536231885,7.666666666666667,2.0,7.5,0.0,3.7979890310786106,3.094198378041173,5.0,4.5853489979267446,0.0,4.029760097175828,3.333333333333333,6.666666666666666,6.0,3.333333333333333,8.0,5.0,4.22680412371134,3.333333333333333,2.5,2.712230215827338,0.0,0.5118829981718465,2.213184206066768
807,4.444444444444445,3.695652173913043,9.0,2.0,7.5,2.5,5.982632541133455,4.12975670617592,0.0,2.5501036627505185,2.7722772277227725,3.77163680534467,3.333333333333333,6.666666666666666,4.0,3.333333333333333,8.0,1.6666666666666665,1.134020618556701,3.333333333333333,5.0,3.7985611510791366,0.0,5.703839122486288,3.1960684629723772
974,6.666666666666666,2.753623188405797,7.166666666666667,0.0,5.0,7.5,0.0,2.2707423580786026,10.0,2.7712508638562543,4.856985698569857,5.116914667476466,3.333333333333333,6.666666666666666,6.0,0.0,10.0,8.333333333333334,8.556701030927835,6.666666666666666,5.0,3.8273381294964026,6.915760869565217,2.4680073126142594,2.2470767666497204
290,7.777777777777778,9.710144927536232,9.333333333333334,4.0,5.0,0.0,0.0,3.365564566437929,0.0,2.574291637871458,4.62046204620462,4.813240206498634,6.666666666666666,6.666666666666666,6.0,3.333333333333333,4.0,1.6666666666666665,9.484536082474227,3.333333333333333,5.0,4.928057553956834,0.0,0.9323583180987204,3.360955770208439
1004,6.666666666666666,9.63768115942029,9.333333333333334,4.0,5.0,7.5,0.07312614259597806,4.198378041172801,0.0,4.042847270214237,0.0,3.5529911934406315,6.666666666666666,6.666666666666666,5.0,3.333333333333333,4.0,1.6666666666666665,9.381443298969073,0.0,5.0,3.287769784172662,2.119565217391304,0.0,2.475851550584647
1360,4.444444444444445,3.5507246376811596,8.0,0.0,7.5,7.5,0.0,1.9089207735495943,0.0,2.266758811333794,8.861386138613861,6.884300030367446,10.0,10.0,6.0,0.0,10.0,5.0,8.659793814432991,3.333333333333333,5.0,4.467625899280575,2.4864130434782608,0.0,2.6114217929164547
1307,4.444444444444445,8.840579710144928,7.5,4.0,5.0,7.5,3.409506398537477,3.0879600748596383,0.0,2.266758811333794,0.0,1.9921044640145764,3.333333333333333,10.0,3.0,0.0,10.0,8.333333333333334,8.8659793814433,6.666666666666666,5.0,3.4532374100719427,0.0,1.170018281535649,1.7471614980511776
316,6.666666666666666,7.826086956521739,5.0,2.0,5.0,7.5,3.162705667276051,2.635683094198378,10.0,2.829993089149965,6.600660066006601,6.131187367142424,6.666666666666666,0.0,8.0,3.333333333333333,8.0,1.6666666666666665,7.113402061855671,3.333333333333333,5.0,3.4820143884892083,3.9130434782608696,3.5648994515539307,3.814607693611252
538,4.444444444444445,6.956521739130435,3.0,2.0,7.5,7.5,3.075868372943327,3.278228321896444,10.0,2.8507256392536284,0.0,2.505314303067112,3.333333333333333,10.0,5.0,3.333333333333333,2.0,1.6666666666666665,5.56701030927835,6.666666666666666,2.5,2.41726618705036,6.331521739130435,0.0,2.0860871038806983
1076,4.444444444444445,4.63768115942029,6.5,2.0,2.5,7.5,2.8610603290676417,2.48284466625078,5.0,2.6330338631651697,2.0352035203520353,3.437594898269056,6.666666666666666,6.666666666666666,5.0,3.333333333333333,8.0,1.6666666666666665,3.711340206185567,6.666666666666666,5.0,4.071942446043165,5.923913043478261,0.38391224862888484,2.2894424673784104
1101,4.444444444444445,7.173913043478261,3.5,2.0,7.5,7.5,1.882998171846435,2.9631940112289454,10.0,2.1285418106427088,0.0,1.8706346796234437,3.333333333333333,10.0,3.0,0.0,10.0,8.333333333333334,6.907216494845361,6.666666666666666,2.5,2.014388489208633,0.0,0.0,1.4336553126588714
1301,5.555555555555555,5.072463768115942,0.0,2.0,7.5,7.5,2.5,2.404865876481597,2.5,1.4478230822391156,4.075907590759076,3.5226237473428483,3.333333333333333,6.666666666666666,5.0,6.666666666666666,4.0,1.6666666666666665,3.0927835051546393,6.666666666666666,2.5,1.5323741007194245,0.0,0.0,2.4165395695644807
938,6.666666666666666,9.710144927536232,9.333333333333334,4.0,5.0,5.0,2.1206581352833638,4.33873986275733,0.0,3.6523842432619213,3.140814081408141,4.943820224719101,6.666666666666666,6.666666666666666,5.0,0.0,10.0,1.6666666666666665,9.484536082474227,3.333333333333333,7.5,6.244604316546763,0.0,1.6453382084095063,3.4722758854431452
620,2.2222222222222223,3.0434782608695654,0.0,0.0,7.5,7.5,0.18738574040219377,2.6949469744229573,10.0,1.8313752591568764,0.0,1.6094746431825082,3.333333333333333,10.0,3.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.5439755973563802
894,4.444444444444445,7.753623188405797,4.833333333333333,6.0,10.0,10.0,0.0,0.0,10.0,4.149965445749827,0.0,3.6471302763437596,6.666666666666666,10.0,6.0,0.0,10.0,1.6666666666666665,6.701030927835051,6.666666666666666,5.0,2.8776978417266186,0.0,0.0,1.422775800711744
382,6.666666666666666,9.710144927536232,9.333333333333334,4.0,5.0,0.0,0.0,2.9288833437305053,0.0,2.0905321354526607,4.7194719471947195,4.442757364105679,6.666666666666666,6.666666666666666,6.0,0.0,10.0,1.6666666666666665,9.484536082474227,3.333333333333333,5.0,4.597122302158273,1.9565217391304348,0.9689213893967092,3.0266056600576174
252,5.555555555555555,9.565217391304348,9.0,4.0,5.0,7.5,0.0,2.489082969432314,0.0,1.603317208016586,4.631463146314632,3.9659884603704825,6.666666666666666,6.666666666666666,4.0,0.0,10.0,1.6666666666666665,9.278350515463918,3.333333333333333,5.0,3.741007194244604,1.875,0.8226691042047531,2.3402813082528384
1212,3.333333333333333,5.0,0.0,2.0,7.5,7.5,1.5722120658135283,2.096069868995633,10.0,1.1679336558396682,0.0,1.0264196781050714,3.333333333333333,10.0,2.0,0.0,10.0,1.6666666666666665,2.9896907216494846,6.666666666666666,2.5,1.683453237410072,0.0,2.0658135283363803,1.3235044907642775
434,3.333333333333333,7.246376811594203,3.6666666666666665,2.0,5.0,0.0,2.2623400365630713,1.965065502183406,5.0,1.022805805114029,0.0,0.898876404494382,3.333333333333333,10.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,1.1956521739130435,0.0,0.7812235214370445
551,4.444444444444445,6.159420289855072,1.1666666666666667,2.0,7.5,7.5,1.4076782449725778,2.894572676232065,5.0,2.0525224602626126,0.0,1.8038262982083206,3.333333333333333,10.0,3.0,0.0,10.0,1.6666666666666665,4.43298969072165,0.0,2.5,2.0719424460431655,0.0,0.0,1.3150313506185394
1397,4.444444444444445,3.4782608695652173,9.0,0.0,7.5,5.0,0.0,2.9288833437305053,0.0,2.0905321354526607,3.1573157315731577,3.5803218949286366,3.333333333333333,10.0,6.0,0.0,10.0,8.333333333333334,2.1649484536082477,6.666666666666666,2.5,1.2949640287769784,0.32608695652173914,0.0,1.7386883579054397
1327,4.444444444444445,7.971014492753623,9.666666666666666,2.0,7.5,7.5,2.929616087751371,2.545227698066126,0.0,1.6655148583275743,0.0,1.4637109019131491,3.333333333333333,6.666666666666666,3.0,3.333333333333333,0.0,1.6666666666666665,7.010309278350515,6.666666666666666,2.5,1.8992805755395683,0.0,0.0,1.6200643958651075
281,5.555555555555555,9.710144927536232,9.333333333333334,4.0,5.0,7.5,4.1361974405850095,3.936369307548347,5.0,3.206634416033172,0.0,2.8180989978742788,6.666666666666666,6.666666666666666,3.0,0.0,10.0,1.6666666666666665,9.484536082474227,0.0,5.0,4.115107913669065,0.0,2.1937842778793417,2.543636671750551
774,7.777777777777778,9.710144927536232,9.333333333333334,4.0,5.0,0.0,0.0,6.035558328134747,5.0,5.6634416033172075,0.0,4.9772244154266625,6.666666666666666,6.666666666666666,7.0,3.333333333333333,4.0,1.6666666666666665,9.484536082474227,0.0,7.5,6.438848920863309,4.279891304347826,0.8226691042047531,6.102355532960515
915,3.333333333333333,7.101449275362319,3.333333333333333,2.0,7.5,7.5,0.0,1.7030567685589522,2.5,0.7325501036627504,3.0033003300330035,2.301852414211965,3.333333333333333,10.0,4.0,0.0,10.0,1.6666666666666665,5.773195876288659,6.666666666666666,2.5,2.0575539568345325,0.0,0.0,0.6795458396881884
1358,5.555555555555555,9.27536231884058,8.333333333333334,4.0,5.0,7.5,1.727605118829982,2.358078602620087,0.0,1.5031098825155496,4.422442244224422,3.7625265715153358,6.666666666666666,6.666666666666666,3.0,0.0,10.0,8.333333333333334,8.8659793814433,6.666666666666666,5.0,3.1654676258992804,0.0,0.5850091407678245,2.4165395695644807
312,4.444444444444445,4.855072463768116,0.0,2.0,5.0,5.0,2.3171846435100547,2.473487211478478,10.0,1.5860400829302004,1.7876787678767878,2.380807774066201,3.333333333333333,10.0,3.0,3.333333333333333,4.0,8.333333333333334,2.783505154639175,6.666666666666666,5.0,2.949640287769784,0.0,0.0,1.4404338247754618
274,4.444444444444445,7.971014492753623,5.333333333333333,2.0,7.5,2.5,2.4954296160877516,2.545227698066126,10.0,1.6655148583275743,0.0,1.4637109019131491,3.333333333333333,10.0,3.0,0.0,10.0,1.6666666666666665,7.010309278350515,6.666666666666666,2.5,1.8992805755395683,2.282608695652174,0.0,1.5183867141162515
1432,3.333333333333333,3.9855072463768115,9.5,0.0,7.5,7.5,0.0,2.046163443543356,10.0,2.190739460953697,0.0,1.9252960825994534,6.666666666666666,10.0,3.0,0.0,10.0,8.333333333333334,1.6494845360824741,6.666666666666666,2.5,1.553956834532374,0.0,0.0,0.5016098966276903
377,7.777777777777778,9.565217391304348,9.166666666666666,4.0,5.0,7.5,0.0,4.9282595134123515,0.0,4.305459571527298,4.873487348734874,6.474339508047374,10.0,6.666666666666666,6.0,3.333333333333333,4.0,1.6666666666666665,9.278350515463918,3.333333333333333,5.0,4.388489208633094,2.1603260869565215,3.9122486288848264,5.170310116929334
958,6.666666666666666,9.492753623188406,8.833333333333332,4.0,5.0,5.0,3.1946983546617918,4.170305676855895,0.0,3.4657912923289564,0.0,3.0458548436076525,6.666666666666666,6.666666666666666,4.0,0.0,10.0,1.6666666666666665,9.175257731958762,3.333333333333333,5.0,3.8201438848920866,0.0,0.712979890310786,2.543636671750551
598,4.444444444444445,7.608695652173914,4.5,2.0,5.0,5.0,5.863802559414991,4.460386774797255,0.0,4.5369730476848655,0.0,3.987245672638931,6.666666666666666,6.666666666666666,5.0,3.333333333333333,8.0,1.6666666666666665,6.494845360824742,0.0,5.0,4.467625899280575,0.0,0.0,3.0943907812235216
912,4.444444444444445,3.8405797101449273,0.0,0.0,7.5,7.5,2.2349177330895795,2.395508421709295,10.0,2.353144436765722,0.0,2.068023079259034,3.333333333333333,10.0,4.0,0.0,10.0,8.333333333333334,1.3402061855670102,6.666666666666666,2.5,3.237410071942446,0.0,0.0,0.8998474834773768
1036,8.88888888888889,9.782608695652174,9.666666666666666,4.0,0.0,2.5,4.670932358318099,5.053025577043044,0.0,4.443676572218383,0.0,3.905253568174917,6.666666666666666,0.0,4.0,3.333333333333333,0.0,1.6666666666666665,9.690721649484535,0.0,7.5,6.561151079136691,3.0978260869565215,0.0,4.755126249788171
727,6.666666666666666,9.782608695652174,9.5,4.0,5.0,0.0,3.3089579524680075,3.8427947598253276,0.0,3.102971665514858,0.0,2.726996659580929,6.666666666666666,6.666666666666666,4.0,0.0,10.0,1.6666666666666665,9.587628865979381,3.333333333333333,5.0,4.546762589928058,1.7934782608695652,0.0,2.704626334519573
653,5.555555555555555,2.4637681159420293,7.5,2.0,7.5,7.5,0.0,2.358078602620087,0.0,1.4581893572909468,3.921892189218922,3.4467051320983906,3.333333333333333,10.0,5.0,0.0,10.0,8.333333333333334,0.10309278350515463,6.666666666666666,2.5,1.553956834532374,0.7744565217391304,0.0,1.6963226571767498
27,7.777777777777778,9.782608695652174,9.666666666666666,4.0,0.0,7.5,5.56672760511883,5.315034310667498,0.0,4.733932273669661,0.0,4.160340115396296,6.666666666666666,6.666666666666666,5.0,3.333333333333333,4.0,1.6666666666666665,9.690721649484535,3.333333333333333,7.5,5.553956834532374,0.0,0.9140767824497258,4.5941365870191495
677,4.444444444444445,3.7681159420289854,9.333333333333334,0.0,7.5,7.5,0.0,2.395508421709295,0.0,1.5825846579129232,0.0,1.3908290312784692,3.333333333333333,6.666666666666666,3.0,0.0,10.0,8.333333333333334,1.2371134020618557,6.666666666666666,2.5,1.7266187050359714,4.293478260869565,0.0,1.2641925097441111
1290,4.444444444444445,6.666666666666666,2.3333333333333335,4.0,7.5,0.0,4.634369287020109,3.5932626325639427,10.0,2.8265376641326885,0.0,2.484057090798664,3.333333333333333,10.0,4.0,3.333333333333333,4.0,1.6666666666666665,5.154639175257731,3.333333333333333,5.0,3.4820143884892083,3.0842391304347827,0.0,2.4673784104389087
1402,6.666666666666666,9.710144927536232,9.333333333333334,4.0,5.0,0.0,0.0,4.011228945726763,0.0,3.31720801658604,0.0,2.9152748253871854,6.666666666666666,6.666666666666666,4.0,3.333333333333333,4.0,1.6666666666666665,9.484536082474227,3.333333333333333,5.0,4.762589928057554,2.282608695652174,1.0054844606946984,2.694102694458566
1292,4.444444444444445,1.4492753623188406,2.5,8.0,7.5,7.5,0.0,3.1004366812227073,10.0,3.6074637180373186,5.4675467546754675,6.188885514728212,6.666666666666666,10.0,9.0,0.0,10.0,1.6666666666666665,7.319587628865979,3.333333333333333,2.5,3.107913669064748,0.0,5.246800731261426,1.230299949161159
1022,4.444444444444445,4.202898550724638,0.0,2.0,7.5,7.5,1.480804387568556,2.8446662507797877,5.0,1.9972356599861782,1.8481848184818481,2.7755845733373823,3.333333333333333,10.0,4.0,0.0,10.0,8.333333333333334,4.43298969072165,6.666666666666666,2.5,1.1510791366906474,0.0,0.0,0.8829012031859007
1196,6.666666666666666,9.710144927536232,9.333333333333334,4.0,5.0,0.0,0.0,2.7417342482844664,0.0,1.883206634416033,5.412541254125412,4.643182508351048,6.666666666666666,6.666666666666666,7.0,3.333333333333333,4.0,5.0,9.484536082474227,0.0,7.5,4.748201438848921,1.358695652173913,0.3107861060329068,3.1233689205219455
